Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
100048100630151349283,100048100630151349283,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113847951893881070422,113847951893881070422,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116982703791258521452,116982703791258521452,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109876915588291208505,109876915588291208505,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110054750107833929512,110054750107833929512,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107055343031769974747,107055343031769974747,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113188115614295466163,113188115614295466163,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105694930790909515613,105694930790909515613,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107105348072959327741,107105348072959327741,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107328949221172543768,107328949221172543768,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114127684466692817416,114127684466692817416,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114154062944146796931,114154062944146796931,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102349305007676725479,102349305007676725479,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104316443417435189825,104316443417435189825,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116143938603101885158,116143938603101885158,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114242552432938641752,114242552432938641752,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100377493270775536948,100377493270775536948,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116064889536351872000,116064889536351872000,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102087193593331908779,102087193593331908779,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112547787110181924087,112547787110181924087,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103155291053045215105,103155291053045215105,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115978949584209885559,115978949584209885559,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100892612779426154375,100892612779426154375,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
118369314436085435945,118369314436085435945,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105638035132192474170,105638035132192474170,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103519655975029093996,103519655975029093996,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
114390577443742844389,114390577443742844389,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103929057358376044772,103929057358376044772,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103000734287338406086,103000734287338406086,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105396609818194584786,105396609818194584786,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117520662938613350446,117520662938613350446,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108665887827650124203,108665887827650124203,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108907552935332685211,108907552935332685211,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113733130744129278876,113733130744129278876,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115571267671256018716,115571267671256018716,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100429564727464307274,100429564727464307274,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112471890387110967375,112471890387110967375,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115204805503581947511,115204805503581947511,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117574356623680867920,117574356623680867920,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103770400990682677484,103770400990682677484,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102089694494934693036,102089694494934693036,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108901599657368504920,108901599657368504920,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109596219054914376350,109596219054914376350,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
118026639398463272784,118026639398463272784,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107018066359183517628,107018066359183517628,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108809238871290369247,108809238871290369247,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111232346000552816062,111232346000552816062,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117937415022745482256,117937415022745482256,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110486517623939606418,110486517623939606418,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
110466688127241330787,110466688127241330787,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115121985249152159383,115121985249152159383,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102920063140431683002,102920063140431683002,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114682714977718338586,114682714977718338586,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116008246625614132322,116008246625614132322,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103855721758679327070,103855721758679327070,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105629715514672156567,105629715514672156567,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106241782355465437457,106241782355465437457,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103667678270324179713,103667678270324179713,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100700960955786409046,100700960955786409046,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103341235804505564047,103341235804505564047,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113158814439512755352,113158814439512755352,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
114124121045669648448,114124121045669648448,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111835024921462866899,111835024921462866899,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106032143128915938009,106032143128915938009,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102227359845636175866,102227359845636175866,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114052870720720466661,114052870720720466661,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117945473480868380086,117945473480868380086,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115080215652229659698,115080215652229659698,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101822180524655938027,101822180524655938027,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100968313568314999910,100968313568314999910,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
115086020530995525916,115086020530995525916,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107221142875015274837,107221142875015274837,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115143234371607892983,115143234371607892983,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103857876783441100226,103857876783441100226,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115008911624864960721,115008911624864960721,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105262362497121611013,105262362497121611013,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108997691220733289568,108997691220733289568,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108866766699357318662,108866766699357318662,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109743013888134466515,109743013888134466515,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107028157462218372820,107028157462218372820,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112632260187323187916,112632260187323187916,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109549484898750371360,109549484898750371360,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116303122205999176427,116303122205999176427,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109887665686445998048,109887665686445998048,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108851026326071355993,108851026326071355993,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105720374917117266351,105720374917117266351,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111124838372075709293,111124838372075709293,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113566412796628737771,113566412796628737771,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104241567849916091297,104241567849916091297,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108177835910929170429,108177835910929170429,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112162067187975810298,112162067187975810298,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
109368428708794414357,109368428708794414357,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110806949181190360839,110806949181190360839,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
118058794383720702307,118058794383720702307,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108209879935982921111,108209879935982921111,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
118229828410918651716,118229828410918651716,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110329781365538654444,110329781365538654444,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113901826228935709546,113901826228935709546,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115431853773627038741,115431853773627038741,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115950459566444630295,115950459566444630295,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101484944350962755247,101484944350962755247,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107555775204015275919,107555775204015275919,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110334143643816920823,110334143643816920823,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
115058384974405026221,115058384974405026221,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101059049290567215584,101059049290567215584,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104394453888455887285,104394453888455887285,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110971010308065250763,110971010308065250763,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101790464138367096305,101790464138367096305,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104975154049785009296,104975154049785009296,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111095045247360522931,111095045247360522931,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
100774699436094132400,100774699436094132400,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117667127854309405610,117667127854309405610,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111112809838472063992,111112809838472063992,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111028035383789880812,111028035383789880812,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112750733404297151260,112750733404297151260,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113107253403679023320,113107253403679023320,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111903892788414265541,111903892788414265541,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112529106092946833762,112529106092946833762,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106724435919605472652,106724435919605472652,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102554407414282880001,102554407414282880001,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100918044514429497479,100918044514429497479,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103761326311610249621,103761326311610249621,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109901332639702690169,109901332639702690169,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114288572990229558524,114288572990229558524,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108562908057958673728,108562908057958673728,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104548627795526843775,104548627795526843775,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116383082805688088798,116383082805688088798,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113250691524784561414,113250691524784561414,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111292852688797062644,111292852688797062644,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103009042022920905686,103009042022920905686,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101396087935203987162,101396087935203987162,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114743704471276253503,114743704471276253503,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111584384391407513657,111584384391407513657,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108202989932786461870,108202989932786461870,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104772045073519492155,104772045073519492155,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116178645480300264734,116178645480300264734,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110539629556793511406,110539629556793511406,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111873853137122484021,111873853137122484021,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103385680316204614182,103385680316204614182,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109711721158856077787,109711721158856077787,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113450963153809629492,113450963153809629492,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103045146129358694642,103045146129358694642,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
112708194574821912619,112708194574821912619,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111229932257230301946,111229932257230301946,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110973272040036458313,110973272040036458313,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110304595006233532529,110304595006233532529,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109117683049682245427,109117683049682245427,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110816132992861649933,110816132992861649933,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105362990780240393762,105362990780240393762,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
117681034834791918293,117681034834791918293,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
101763511463762540696,101763511463762540696,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115924865466302265389,115924865466302265389,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103236949470535942612,103236949470535942612,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116995710336756123292,116995710336756123292,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100185707560478368490,100185707560478368490,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109489575895255638957,109489575895255638957,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109959354295627734270,109959354295627734270,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107101208158314368393,107101208158314368393,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100616009114067625121,100616009114067625121,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101249926870736682397,101249926870736682397,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103586615087663445665,103586615087663445665,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107490600889040777735,107490600889040777735,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114431900614226435491,114431900614226435491,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100730931531762511307,100730931531762511307,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106287665062204946341,106287665062204946341,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110492963926129353210,110492963926129353210,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110974772585842612281,110974772585842612281,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115059793966709655633,115059793966709655633,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110041523199056192526,110041523199056192526,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106036588985851683922,106036588985851683922,,2,2,4,0.403622,0.425017,0,0.004232,0.004237,0,0.000172,0,1,1,0.025555
112092526384728873892,112092526384728873892,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109549749746353031555,109549749746353031555,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114807257227149972393,114807257227149972393,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113327517821930496785,113327517821930496785,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115275485457246100819,115275485457246100819,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
100651621769656849775,100651621769656849775,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
110845149859025684138,110845149859025684138,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101401863073301251310,101401863073301251310,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105019708274021579278,105019708274021579278,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
106497949182730964838,106497949182730964838,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
102190493246946072611,102190493246946072611,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
108486058508775411585,108486058508775411585,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
110913165455688349197,110913165455688349197,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
102885931406196510193,102885931406196510193,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111986746929163950657,111986746929163950657,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115403856867272859027,115403856867272859027,,3,3,4,0.473835,0.48233,8102.227219,0.013251,0.013267,2,0.000222,0,0.666667,2,0.043417
113184091727451211493,113184091727451211493,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106658849511427440492,106658849511427440492,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106020745084647886919,106020745084647886919,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111988916680313318873,111988916680313318873,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111983961140937248134,111983961140937248134,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,2,0.000153,0,1,1,0.029824
118328436599489401972,118328436599489401972,,2,2,4,0.403622,0.425017,0,0.004232,0.004237,0,0.000172,0,1,1,0.025555
115304645050453722342,115304645050453722342,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
102221942940843100503,102221942940843100503,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
118297780429110098708,118297780429110098708,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
103973455051678273599,103973455051678273599,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
108759270777800830775,108759270777800830775,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
105637423694027427561,105637423694027427561,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
110899709105002539146,110899709105002539146,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
109123727761757726835,109123727761757726835,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113815496175227038563,113815496175227038563,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101302643018559111382,101302643018559111382,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
116640923223897011110,116640923223897011110,,2,2,4,0.421089,0.438193,0,0.011322,0.011334,3,0.000153,0,1,1,0.029824
113426663128872890250,113426663128872890250,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
101711168415133898421,101711168415133898421,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104830744452856998976,104830744452856998976,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115135005437142391944,115135005437142391944,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111907009595057957530,111907009595057957530,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107650451991930674897,107650451991930674897,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
104920733213047887355,104920733213047887355,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
115970197492058000536,115970197492058000536,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
114547779905550869913,114547779905550869913,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111562638514922412630,111562638514922412630,,3,3,3,0.426095,0.442416,1602.341098,0.015862,0.015879,4,0.000189,0,0.666667,2,0.03673
105493081640219878951,105493081640219878951,,1,1,4,0.330744,0.359994,0,0.00193,0.001932,0,0.000105,0,0,0,0.013593
105574566053602019710,105574566053602019710,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107979724997299395580,107979724997299395580,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
107061404166755783968,107061404166755783968,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
111469437334144611638,111469437334144611638,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
106245708073909716431,106245708073909716431,,1,1,4,0.36225,0.37778,0,0.002303,0.002305,3,0.000102,0,0,0,0.011962
113367609333589754250,113367609333589754250,,3,3,4,0.473835,0.48233,8102.227219,0.013251,0.013267,3,0.000222,0,0.666667,2,0.043417
